Airport,Airport_Name,Delay_Type,Distribution,KS_Statistic,P_value,AIC,BIC,P90,P95,P99,Sample_Size,Data_P90,Data_P95,Data_P99,Parameters
LFPG,Paris Charles de Gaulle,negative,Exponential,0.03275000305080933,2.4094296128194994e-161,1022845.8597477456,1022865.978138645,16.39077000787996,21.319866265686972,32.76487334909325,172680,14.75,18.75,29.616666666666667,"(0.016666666666666666, 7.111182727202532)"
LFPG,Paris Charles de Gaulle,negative,Lomax,0.04672188399175481,0.0,1017850.930330869,1017881.107917218,16.61151126580879,22.12839449798689,35.96880601083707,172680,14.75,18.75,29.616666666666667,"(np.float64(14.95405969299712), np.float64(0.016666666666655547), np.float64(99.69007682538188))"
LFPG,Paris Charles de Gaulle,negative,Inverse Gaussian,0.034872297933132734,6.997295275049897e-183,1026131.7165547435,1026161.8941410924,15.968723625163669,21.61427397408661,36.19093620284663,172680,14.75,18.75,29.616666666666667,"(np.float64(0.8159516210215727), np.float64(-1.149956581722015), np.float64(10.144977092206506))"
LFPG,Paris Charles de Gaulle,negative,Beta,0.022747178945242363,4.750431446574131e-78,-1249557.5456800747,-1249517.308898276,16.460017206460925,21.14720590047024,31.97484004850579,172680,14.75,18.75,29.616666666666667,"(np.float64(1.0729061857231543), np.float64(27568.133432863608), np.float64(0.0004980163238431467), np.float64(254.1295766834665))"
LFPG,Paris Charles de Gaulle,negative,Pareto,0.050583078258621406,0.0,1017802.0087832568,1017832.1863696057,16.319945212312803,21.703231926149087,35.13626686187678,172680,14.75,18.75,29.616666666666667,"(np.float64(16.061733665677334), np.float64(-105.75027816708885), 105.76694483375552)"
LFPG,Paris Charles de Gaulle,negative,Chi-Square,0.0470776225945459,0.0,1022949.6516380858,1022979.8292244348,16.832750210378887,22.078500033403056,34.328155142373745,172680,14.75,18.75,29.616666666666667,"(np.float64(1.8521796194464613), np.float64(0.016666666666666663), np.float64(3.8692449721093696))"
LFPG,Paris Charles de Gaulle,negative,F-Distribution,0.026483234988478377,1.2058429861197983e-105,1014766.8381635894,1014807.074945388,15.589646444727384,20.583845393978944,33.415826699215145,172680,14.75,18.75,29.616666666666667,"(np.float64(2.4812529868996727), np.float64(20.806453666157026), np.float64(0.005134804188278745), np.float64(6.328276208855162))"
LFPG,Paris Charles de Gaulle,negative,T-Distribution,0.13495241181487608,0.0,1091447.3126397654,1091477.4902261144,11.989546268193218,14.842193823622011,23.51287267424625,172680,14.75,18.75,29.616666666666667,"(np.float64(3.0340573626831207), np.float64(5.42778553294785), np.float64(4.018729591019822))"
LFPG,Paris Charles de Gaulle,negative,Normal,0.28355044360875725,0.0,1360257.193768798,1360277.3121596973,23.051189323079328,27.565234934896782,36.03283377989033,172680,14.75,18.75,29.616666666666667,"(np.float64(7.127849393869199), np.float64(12.425048166082528))"
LFPG,Paris Charles de Gaulle,negative,Uniform,0.9489204314026575,0.0,2271606.085730971,2271626.20412187,646.8766666666667,682.8133333333333,711.5626666666667,172680,14.75,18.75,29.616666666666667,"(np.float64(0.016666666666666666), np.float64(718.7333333333333))"
