Airport,Delay_Type,Param,Value
LIRF,negative,d,0.18949291770464627
LIRF,negative,d,0.180485823498651
LIRF,negative,d,0.1931162476157026
LIRF,negative,d,0.18745460455924107
LIRF,negative,d,0.19999002562473409
LIRF,negative,d,0.19741253583000418
LIRF,negative,d,0.19904042641517217
LIRF,negative,d,0.19488992908743513
LIRF,negative,d,0.1738898804424689
LIRF,negative,d,0.19130096702666904
LIRF,negative,d,0.21582203621134766
LIRF,negative,d,0.19441524476352826
LIRF,negative,d,0.19693167953909085
LIRF,negative,d,0.19813806099973416
LIRF,negative,d,0.20145329248140176
LIRF,negative,d,0.21822604552794217
LIRF,negative,d,0.2110950202449392
LIRF,negative,d,0.19411184158064212
LIRF,negative,d,0.19097862580182187
LIRF,negative,d,0.1934637197250548
LIRF,negative,d,0.20199413102912575
LIRF,negative,d,0.18881862491822068
LIRF,negative,d,0.19869065727961
LIRF,negative,d,0.19719145932668913
LIRF,negative,d,0.1972591536919867
LIRF,negative,d,0.19607688932500653
LIRF,negative,d,0.17057173060186054
LIRF,negative,d,0.20099902362990058
LIRF,negative,d,0.19660974726123323
LIRF,negative,d,0.18882337286457904
LIRF,negative,d,0.19144529709335098
LIRF,negative,d,0.19663442959612082
LIRF,negative,d,0.19613066865431877
LIRF,negative,d,0.20056365600458873
LIRF,negative,d,0.1983027038448039
LIRF,negative,d,0.19035739902608567
LIRF,negative,d,0.1996549808367745
LIRF,negative,d,0.2592041942782513
LIRF,negative,d,0.19504214345245402
LIRF,negative,d,0.2019140933338008
LIRF,negative,d,0.19780926376804736
LIRF,negative,d,0.19640856825909966
LIRF,negative,d,0.19543613858861858
LIRF,negative,d,0.19779844149532683
LIRF,negative,d,0.22488138703432148
LIRF,negative,d,0.19629807834412438
LIRF,negative,d,0.18570062385323716
LIRF,negative,d,0.1986144564659715
LIRF,negative,d,0.19366513511091682
LIRF,negative,d,0.19618354101347624
LIRF,negative,d,0.1950515032845619
LIRF,negative,d,0.2046972080785238
LIRF,negative,d,0.19532646399879122
LIRF,negative,d,0.19290072724330415
LIRF,negative,d,0.20132704863739392
LIRF,negative,d,0.18482391416592706
LIRF,negative,d,0.19845504726719862
LIRF,negative,d,0.19965295826422153
LIRF,negative,d,0.19864939278310123
LIRF,negative,d,0.19572717563163486
LIRF,negative,d,0.19613691421859963
LIRF,negative,d,0.19351294307510586
LIRF,negative,d,0.19692457747344244
LIRF,negative,d,0.19035287422359465
LIRF,negative,d,0.22435437624435225
LIRF,negative,d,0.20018913432180147
LIRF,negative,d,0.1950504746176851
LIRF,negative,d,0.21561676184835604
LIRF,negative,d,0.19621111738938402
LIRF,negative,d,0.19754023682369454
LIRF,negative,d,0.1937369129309412
LIRF,negative,d,0.19345763820295064
LIRF,negative,d,0.1946793899333616
LIRF,negative,d,0.19459726096275592
LIRF,negative,d,0.24428994337642324
LIRF,negative,d,0.1950558214556224
LIRF,negative,d,0.19592223860613964
LIRF,negative,d,0.20036979095834684
LIRF,negative,d,0.1913404020621856
LIRF,negative,d,0.19810647106361462
LIRF,negative,d,0.20319589296633161
LIRF,negative,d,0.17287297271764065
LIRF,negative,d,0.21534678933013784
LIRF,negative,d,0.2051824380069435
LIRF,negative,d,0.19830955096785552
LIRF,negative,d,0.19370537030984628
LIRF,negative,d,0.1983359038717366
LIRF,negative,d,0.1969178433854869
LIRF,negative,d,0.19460192670739448
LIRF,negative,d,0.2198951979510751
LIRF,negative,d,0.18504126230921902
LIRF,negative,d,0.18941685682368345
LIRF,negative,d,0.2275678916147107
LIRF,negative,d,0.19505153960341623
LIRF,negative,d,0.1946847481559797
LIRF,negative,d,0.18777428720362233
LIRF,negative,d,0.20284616076951084
LIRF,negative,d,0.202511940667485
LIRF,negative,d,0.19824539287237836
LIRF,negative,d,1.0784313202670626
LIRF,negative,d,0.20105952056550372
LIRF,negative,d,0.20616411961600437
LIRF,negative,d,0.20072198320859472
LIRF,negative,d,0.20395815644269294
LIRF,negative,d,0.19572336458430445
LIRF,negative,d,0.21722159833982935
LIRF,negative,d,0.20433597074860768
LIRF,negative,d,0.18998170871885792
LIRF,negative,d,0.20347720406038816
LIRF,negative,d,0.20024418268550914
LIRF,negative,d,0.24272359015246991
LIRF,negative,d,0.19272934559045096
LIRF,negative,d,0.1956228994842879
LIRF,negative,d,0.2000608542002763
LIRF,negative,d,0.20856468531654296
LIRF,negative,d,0.1926813159282401
LIRF,negative,d,0.20281722686913423
LIRF,negative,d,0.1606853293363685
LIRF,negative,d,0.19138376551128808
LIRF,negative,d,0.18883072615292745
LIRF,negative,d,0.19061994326902182
LIRF,negative,d,0.19387539403885892
LIRF,negative,d,0.18621899252088173
LIRF,negative,d,0.19780487493371046
LIRF,negative,d,0.18282135923368045
LIRF,negative,d,0.2008427016571872
LIRF,negative,d,0.24799791081474085
LIRF,negative,d,0.19706311291358225
LIRF,negative,d,0.18785529660400968
LIRF,negative,d,0.19836166410122832
LIRF,negative,d,0.1673404468083258
LIRF,negative,d,0.19533165580148995
LIRF,negative,d,0.18918489483197726
LIRF,negative,d,0.16440558548760148
LIRF,negative,d,0.17321205458629407
LIRF,negative,d,0.19528209945930186
LIRF,negative,d,0.1938515723778519
LIRF,negative,d,0.16867088887560397
LIRF,negative,d,0.18843476165609124
LIRF,negative,d,0.1968165729960304
LIRF,negative,d,0.20917707805113567
LIRF,negative,d,0.19598919750133625
LIRF,negative,d,0.18930186861887568
LIRF,negative,d,0.20455505304978888
LIRF,negative,d,0.1944208712211034
LIRF,negative,d,0.18551357627277032
LIRF,negative,d,0.20202565572496334
LIRF,negative,d,0.19607500985444148
LIRF,negative,d,0.2075839269486783
LIRF,negative,d,0.20565936099281407
LIRF,negative,d,0.18571311206356486
LIRF,negative,d,0.19259714670416797
LIRF,negative,d,0.19728514839686725
LIRF,negative,d,0.1882856340226599
LIRF,negative,d,0.19341574176376464
LIRF,negative,d,0.20221317911655007
LIRF,negative,d,0.19588620516956798
LIRF,negative,d,0.19594384595823705
LIRF,negative,d,0.19552893527693754
LIRF,negative,d,0.19343314294330433
LIRF,negative,d,0.19848813026187573
LIRF,negative,d,0.2377787836356555
LIRF,negative,d,0.19771401357682342
LIRF,negative,d,0.1902412627569237
LIRF,negative,d,0.18861733266928543
LIRF,negative,d,0.19803758863201695
LIRF,negative,d,0.17452704431787736
LIRF,negative,d,0.18974906396420588
LIRF,negative,d,0.19486897971140632
LIRF,negative,d,0.19692511611134883
LIRF,negative,d,0.1957897064063762
LIRF,negative,d,0.2133041530364108
LIRF,negative,d,0.1938122162623269
LIRF,negative,d,0.19511703169996641
LIRF,negative,d,0.19309816640117494
LIRF,negative,d,0.19775018996740268
LIRF,negative,d,0.19665703598400808
LIRF,negative,d,0.15452404471431916
LIRF,negative,d,0.20166017005636377
LIRF,negative,d,0.1939866025034439
LIRF,negative,d,0.19020107628432067
LIRF,negative,d,0.19917376181842128
LIRF,negative,d,0.14400832326574936
LIRF,negative,d,0.19951317453909323
LIRF,negative,d,0.1999200686994656
LIRF,negative,d,0.18714086619394046
LIRF,negative,d,0.21981555415400034
LIRF,negative,d,0.2007791904595525
LIRF,negative,d,0.1968059399510619
LIRF,negative,d,0.19458809528502113
LIRF,negative,d,0.19708935095311017
LIRF,negative,d,0.19630877645834563
LIRF,negative,d,0.19890661432244514
LIRF,negative,d,0.19688128789336273
LIRF,negative,d,0.19137060877396656
LIRF,negative,d,0.21015248191576358
LIRF,negative,d,0.21667565454314563
LIRF,negative,d,0.1944552635062186
LIRF,negative,d,0.20012393737398224
LIRF,negative,d,0.2112948338096009
LIRF,negative,d,0.19571432437727623
LIRF,negative,d,0.19715755084797665
LIRF,negative,d,0.19210961649958505
LIRF,negative,d,0.1538434510788259
LIRF,negative,d,0.21403081743752722
LIRF,negative,d,0.19807933927203725
LIRF,negative,d,0.1916843615735983
LIRF,negative,d,0.20301531207522755
LIRF,negative,d,1.111571594365523
LIRF,negative,d,0.19647142839221365
LIRF,negative,d,0.19815148563726231
LIRF,negative,d,0.19160944886017608
LIRF,negative,d,0.18811223727592355
LIRF,negative,d,0.2431945098958266
LIRF,negative,d,0.19353795218496253
LIRF,negative,d,0.19695578982941497
LIRF,negative,d,0.19968542047047427
LIRF,negative,d,0.1940843788838113
LIRF,negative,d,0.188811962939065
LIRF,negative,d,0.19401582217585164
LIRF,negative,d,0.19609051725511506
LIRF,negative,d,0.2024304514669834
LIRF,negative,d,0.22199734242921312
LIRF,negative,d,0.1964553752545935
LIRF,negative,d,0.19183999418095732
LIRF,negative,d,0.1930881027034732
LIRF,negative,d,0.19648096081861294
LIRF,negative,d,0.19735487869159563
LIRF,negative,d,0.1951580339610025
LIRF,negative,d,0.19535342156444965
LIRF,negative,d,0.19505487221938295
LIRF,negative,d,0.19396401598191237
LIRF,negative,d,0.2021952744586335
LIRF,negative,d,0.19198697877993634
LIRF,negative,d,0.21533323482897088
LIRF,negative,d,0.19272196990832843
LIRF,negative,d,0.19367945809928555
LIRF,negative,d,0.19342374995861542
LIRF,negative,d,0.19642426417433556
LIRF,negative,d,0.19611535514346423
LIRF,negative,d,0.19262702726542485
LIRF,negative,d,0.19832598172405075
LIRF,negative,d,0.19024561731745215
LIRF,negative,d,0.20112654062050944
LIRF,negative,d,0.1980735176541809
LIRF,negative,d,0.21150232237313427
LIRF,negative,d,0.19583267981834612
LIRF,negative,d,0.183025446200137
LIRF,negative,d,0.19459493001401978
LIRF,negative,d,0.2020090830546564
LIRF,negative,d,0.2009447857265108
LIRF,negative,d,0.19409121980593647
LIRF,negative,d,0.19820889280104964
LIRF,negative,d,0.19689233019221059
LIRF,negative,d,0.20888898471188755
LIRF,negative,d,0.20178067053761678
LIRF,negative,d,0.20041559134015682
LIRF,negative,d,0.20937434722822076
LIRF,negative,d,0.1983011500775538
LIRF,negative,d,0.2258317039566965
LIRF,negative,d,0.19800501306160911
LIRF,negative,d,0.19290859939188418
LIRF,negative,d,0.19515187214104496
LIRF,negative,d,0.19738525214802002
LIRF,negative,d,0.19501418849925947
LIRF,negative,d,0.1963837175696827
LIRF,negative,d,0.2119766609540052
LIRF,negative,d,0.2000803404190834
LIRF,negative,d,0.20225629312121846
LIRF,negative,d,0.19571386810403668
LIRF,negative,d,0.29351960067033367
LIRF,negative,d,0.19571912741647302
LIRF,negative,d,0.19256248452695773
LIRF,negative,d,0.19375960279931984
LIRF,negative,d,0.20050268309911057
LIRF,negative,d,0.2020559881578262
LIRF,negative,d,0.1990110762573402
LIRF,negative,d,0.22017099486594985
LIRF,negative,d,0.19697105361622172
LIRF,negative,d,0.19451342830528107
LIRF,negative,d,0.1922479271844324
LIRF,negative,d,0.1855199611453734
LIRF,negative,d,0.1927864297280259
LIRF,negative,d,0.19742655757604144
LIRF,negative,d,0.1762058186654913
LIRF,negative,d,0.19688935550716177
LIRF,negative,d,0.2096720820023819
LIRF,negative,d,0.1907460957066957
LIRF,negative,d,0.19586886221491362
LIRF,negative,d,0.2002379926432023
LIRF,negative,d,0.19416106283660334
LIRF,negative,d,0.19398724697315145
LIRF,negative,d,0.1939609806837435
LIRF,negative,d,0.20449315502897258
LIRF,negative,d,0.197532117182812
LIRF,negative,d,0.18893949584008005
LIRF,negative,d,0.19072650129653188
LIRF,negative,d,0.21712888873789016
LIRF,negative,d,0.17138437257029637
LIRF,negative,d,0.19524603399308083
LIRF,negative,d,0.19835686920683782
LIRF,negative,d,0.19717901682470163
LIRF,negative,d,0.1804600840952284
LIRF,negative,d,0.20003225885310694
LIRF,negative,d,0.19264187788979523
LIRF,negative,d,0.21949273177792805
LIRF,negative,d,0.16202228751990422
LIRF,negative,d,0.19757486852601075
LIRF,negative,d,0.198122801310083
LIRF,negative,d,0.19720906432710872
LIRF,negative,d,0.24126735802194046
LIRF,negative,d,0.1839329183488542
LIRF,negative,d,0.1953175122065951
LIRF,negative,d,0.2000503210541858
LIRF,negative,d,0.19227839687246856
LIRF,negative,d,0.20063772879223607
LIRF,negative,d,0.2016853409266195
LIRF,negative,d,0.20038544822596793
LIRF,negative,d,0.1983549241606355
LIRF,negative,d,0.18902462918225277
LIRF,negative,d,0.19234025308913208
LIRF,negative,d,0.19529295521532875
LIRF,negative,d,0.19347631441672047
LIRF,negative,d,0.19413395678303286
LIRF,negative,d,0.19377759668459088
LIRF,negative,d,0.19835578107740293
LIRF,negative,d,0.19196980193586155
LIRF,negative,d,0.19234711850135372
LIRF,negative,d,0.20477229566723898
LIRF,negative,d,0.19929681720222317
LIRF,negative,d,0.19498183827492752
LIRF,negative,d,0.19364137104913354
LIRF,negative,d,0.19680160274093533
LIRF,negative,d,0.19550724728916433
LIRF,negative,d,0.1938385451415535
LIRF,negative,d,0.19483757502414775
LIRF,negative,d,0.18102439594866152
LIRF,negative,d,0.1954973052452371
LIRF,negative,d,0.1921658757016065
LIRF,negative,d,0.21271855556338903
LIRF,negative,d,0.1997493807050469
LIRF,negative,d,0.19496019014530735
LIRF,negative,d,0.19326390093462797
LIRF,negative,d,0.19394090936562294
LIRF,negative,d,0.1934278959439304
LIRF,negative,d,0.15555344522581985
LIRF,negative,d,0.387558769828799
LIRF,negative,d,0.1710928888010452
LIRF,negative,d,0.20208025809464442
LIRF,negative,d,0.22073706161957846
LIRF,negative,d,0.19652571373235067
LIRF,negative,d,0.20167255989121502
LIRF,negative,d,0.1641024569613692
LIRF,negative,d,0.19376436457066745
LIRF,negative,d,0.19986350798312263
LIRF,negative,d,0.18282385714072716
LIRF,negative,d,0.22137704574958544
LIRF,negative,d,0.1777070003181403
LIRF,negative,d,0.19113421590359325
LIRF,negative,d,0.19423136629614043
LIRF,negative,d,0.18227434430015982
LIRF,negative,d,0.19763078077769153
LIRF,negative,d,0.19706413310243268
LIRF,negative,d,0.18827931977550783
LIRF,negative,d,0.1963414168911098
LIRF,negative,d,0.20915358374386805
LIRF,negative,d,0.20594001770218429
LIRF,negative,d,0.20644053747175578
LIRF,negative,d,0.19318079303018837
LIRF,negative,d,0.20601482667408033
LIRF,negative,d,0.20497973060809943
LIRF,negative,d,0.19407225217593022
LIRF,negative,d,0.19703776357718886
LIRF,negative,d,0.1601508103422656
LIRF,negative,d,0.18976417886312613
LIRF,negative,d,0.20024335024581535
LIRF,negative,d,0.2216257611536695
LIRF,negative,d,0.19576310773853428
LIRF,negative,d,0.1952314152092154
LIRF,negative,d,0.19637634076822472
LIRF,negative,d,0.19189221111543564
LIRF,negative,d,0.20130434520982898
LIRF,negative,d,0.19152163468969918
LIRF,negative,d,0.18949662413879553
LIRF,negative,d,0.1578713788963772
LIRF,negative,d,0.20406564720989115
LIRF,negative,d,0.19549734012716252
LIRF,negative,d,0.1999735153350524
LIRF,negative,d,0.2131171449257831
LIRF,negative,d,0.19443444308725144
LIRF,negative,d,0.1977323537709091
LIRF,negative,d,0.20033153935396858
LIRF,negative,d,0.19767098334608996
LIRF,negative,d,0.19014444556398152
LIRF,negative,d,0.18713758953354803
LIRF,negative,d,0.1987838176072259
LIRF,negative,d,0.20044434301872371
LIRF,negative,d,0.20046643411592838
LIRF,negative,d,0.1938453998723999
LIRF,negative,d,0.1948290335983516
LIRF,negative,d,0.19363272012206578
LIRF,negative,d,0.19953743155134115
LIRF,negative,d,0.19909128558668854
LIRF,negative,d,0.2004522944065556
LIRF,negative,d,0.20017090264763723
LIRF,negative,d,0.19133378151256886
LIRF,negative,d,0.22633996640129742
LIRF,negative,d,0.20013573836006035
LIRF,negative,d,0.19985645704092303
LIRF,negative,d,0.20020426961519222
LIRF,negative,d,0.1976967744898753
LIRF,negative,d,0.18953559191464384
LIRF,negative,d,0.19474651385712216
LIRF,negative,d,0.1921093475077511
LIRF,negative,d,0.19510846340794574
LIRF,negative,d,0.20115407089557985
LIRF,negative,d,0.18701973497243873
LIRF,negative,d,0.19701220736858857
LIRF,negative,d,0.19697126707014032
LIRF,negative,d,0.20014518278057486
LIRF,negative,d,0.18885612459527304
LIRF,negative,d,0.20276276481217587
LIRF,negative,d,0.20053920448144125
LIRF,negative,d,0.20531289002322078
LIRF,negative,d,0.14849895651330902
LIRF,negative,d,0.20113380454216628
LIRF,negative,d,0.20600871291447173
LIRF,negative,d,0.2119087262355381
LIRF,negative,d,0.18819786307691763
LIRF,negative,d,0.1919028160891838
LIRF,negative,d,0.19857274848889842
LIRF,negative,d,0.21048587822117548
LIRF,negative,d,0.18598511211812846
LIRF,negative,d,0.20918544104540054
LIRF,negative,d,0.2003521780608535
LIRF,negative,d,0.19113665474492803
LIRF,negative,d,0.18900581599643218
LIRF,negative,d,0.19496444510981215
LIRF,negative,d,0.19298957545945522
LIRF,negative,d,0.19007553941562752
LIRF,negative,d,0.19133721998402123
LIRF,negative,loc,0.016752575638010664
LIRF,negative,loc,0.01672833297476185
LIRF,negative,loc,0.01717583424424753
LIRF,negative,loc,0.017171816695230675
LIRF,negative,loc,0.01696236912395903
LIRF,negative,loc,0.01666888820700987
LIRF,negative,loc,0.016832839327758267
LIRF,negative,loc,0.01656895551535606
LIRF,negative,loc,0.016676372132433892
LIRF,negative,loc,0.016904438955642948
LIRF,negative,loc,0.016696638379238883
LIRF,negative,loc,0.01701785543294173
LIRF,negative,loc,0.01668038546769786
LIRF,negative,loc,0.016687837439524074
LIRF,negative,loc,0.016834230844750147
LIRF,negative,loc,0.01686237193150996
LIRF,negative,loc,0.016985495118021294
LIRF,negative,loc,0.01672338903020099
LIRF,negative,loc,0.016742406859082366
LIRF,negative,loc,0.016851128648430934
LIRF,negative,loc,0.01692706119612649
LIRF,negative,loc,0.016986380881576058
LIRF,negative,loc,0.016786002596330805
LIRF,negative,loc,0.016685197020090414
LIRF,negative,loc,0.0167642088295517
LIRF,negative,loc,0.017105881262874975
LIRF,negative,loc,0.01697949199458461
LIRF,negative,loc,0.016752711079345964
LIRF,negative,loc,0.01684806246266836
LIRF,negative,loc,0.016684581835792425
LIRF,negative,loc,0.016698155313286445
LIRF,negative,loc,0.01691613417388299
LIRF,negative,loc,0.016699928487299773
LIRF,negative,loc,0.016724182589354517
LIRF,negative,loc,0.01660125911099719
LIRF,negative,loc,0.016776651209034113
LIRF,negative,loc,0.01677869645728123
LIRF,negative,loc,0.01668366668602146
LIRF,negative,loc,0.01718186069921532
LIRF,negative,loc,0.016686908575851554
LIRF,negative,loc,0.01677844089519791
LIRF,negative,loc,0.017177433827921217
LIRF,negative,loc,0.016852460368538866
LIRF,negative,loc,0.01689916214601905
LIRF,negative,loc,0.016738665410775386
LIRF,negative,loc,0.017193437148469836
LIRF,negative,loc,0.016937920578809648
LIRF,negative,loc,0.016676275863995983
LIRF,negative,loc,0.016800664223454286
LIRF,negative,loc,0.01674345771036246
LIRF,negative,loc,0.016947404260005128
LIRF,negative,loc,0.017123471162456126
LIRF,negative,loc,0.016989275432953272
LIRF,negative,loc,0.01675592614541184
LIRF,negative,loc,0.016690049289628285
LIRF,negative,loc,0.01708669727095992
LIRF,negative,loc,0.016780390162416864
LIRF,negative,loc,0.016670430644270692
LIRF,negative,loc,0.017033958931017314
LIRF,negative,loc,0.016764032860331735
LIRF,negative,loc,0.0167103888288177
LIRF,negative,loc,0.017369311642074146
LIRF,negative,loc,0.016942702164158174
LIRF,negative,loc,0.01667742509631557
LIRF,negative,loc,0.016781317686409884
LIRF,negative,loc,0.017112827729745924
LIRF,negative,loc,0.016679793042919194
LIRF,negative,loc,0.016719679939621118
LIRF,negative,loc,0.016668141448646322
LIRF,negative,loc,0.017041528747511567
LIRF,negative,loc,0.016848780763246862
LIRF,negative,loc,0.016722898743693957
LIRF,negative,loc,0.017054532250024068
LIRF,negative,loc,0.01668478495427462
LIRF,negative,loc,0.016951577622070668
LIRF,negative,loc,0.016830692618185594
LIRF,negative,loc,0.017106271662626876
LIRF,negative,loc,0.016673678966579203
LIRF,negative,loc,0.016826660562696712
LIRF,negative,loc,0.01667631929746375
LIRF,negative,loc,0.016726668794346408
LIRF,negative,loc,0.016742743507077426
LIRF,negative,loc,0.017081315323629935
LIRF,negative,loc,0.01669255955792768
LIRF,negative,loc,0.016783258488765794
LIRF,negative,loc,0.01745090861078369
LIRF,negative,loc,0.01667388470066373
LIRF,negative,loc,0.016755267183139515
LIRF,negative,loc,0.016759313074502277
LIRF,negative,loc,0.016952229815594078
LIRF,negative,loc,0.01676663541085839
LIRF,negative,loc,0.016794927366106067
LIRF,negative,loc,0.0167807240893759
LIRF,negative,loc,0.016968514231952028
LIRF,negative,loc,0.01669673058695887
LIRF,negative,loc,0.016852848183383957
LIRF,negative,loc,0.01688493164196151
LIRF,negative,loc,0.01671985970734704
LIRF,negative,loc,0.016853303405714254
LIRF,negative,loc,0.016700734624993382
LIRF,negative,loc,0.017009401855847053
LIRF,negative,loc,0.016809788887874794
LIRF,negative,loc,0.017055177041996966
LIRF,negative,loc,0.01672313195069319
LIRF,negative,loc,0.016886938532983245
LIRF,negative,loc,0.01672212741683196
LIRF,negative,loc,0.01669750368149682
LIRF,negative,loc,0.0174917767407875
LIRF,negative,loc,0.01674976402414747
LIRF,negative,loc,0.017011649101690857
LIRF,negative,loc,0.016695072936128687
LIRF,negative,loc,0.016889465646261974
LIRF,negative,loc,0.01679700042564143
LIRF,negative,loc,0.017361035749911075
LIRF,negative,loc,0.016776168649951406
LIRF,negative,loc,0.01701072299530261
LIRF,negative,loc,0.016893724710422896
LIRF,negative,loc,0.016707883016805647
LIRF,negative,loc,0.01666837320485763
LIRF,negative,loc,0.016781116800558674
LIRF,negative,loc,0.016777740752442004
LIRF,negative,loc,0.016716588459726497
LIRF,negative,loc,0.0169038118297116
LIRF,negative,loc,0.01666943396274646
LIRF,negative,loc,0.016843215312037925
LIRF,negative,loc,0.01669506181159964
LIRF,negative,loc,0.01671938776005384
LIRF,negative,loc,0.016756409058376782
LIRF,negative,loc,0.016706284064534
LIRF,negative,loc,0.017224650455820743
LIRF,negative,loc,0.01669950988875069
LIRF,negative,loc,0.01731097441083345
LIRF,negative,loc,0.016687880954084272
LIRF,negative,loc,0.016861720268793456
LIRF,negative,loc,0.008925979119383913
LIRF,negative,loc,0.016869572071409836
LIRF,negative,loc,0.016850577378839965
LIRF,negative,loc,0.017146663140360376
LIRF,negative,loc,0.016825695511075527
LIRF,negative,loc,0.017074561630503787
LIRF,negative,loc,0.016766848716583044
LIRF,negative,loc,0.016768772077856455
LIRF,negative,loc,0.016989077488727196
LIRF,negative,loc,0.016732133577154487
LIRF,negative,loc,0.016846231205656037
LIRF,negative,loc,0.01669290747415321
LIRF,negative,loc,0.01672358607124332
LIRF,negative,loc,0.016999114722620716
LIRF,negative,loc,0.017106392989735465
LIRF,negative,loc,0.017194256993985416
LIRF,negative,loc,0.017176452321985426
LIRF,negative,loc,0.0166723649133044
LIRF,negative,loc,0.017152451689058126
LIRF,negative,loc,0.015797490220328114
LIRF,negative,loc,0.01685686490512928
LIRF,negative,loc,0.016974262534202263
LIRF,negative,loc,0.016837659519898535
LIRF,negative,loc,0.01675168741685506
LIRF,negative,loc,0.016997917725031057
LIRF,negative,loc,0.017229691613813367
LIRF,negative,loc,0.01700833795197014
LIRF,negative,loc,0.01675384289469809
LIRF,negative,loc,0.016705971596789382
LIRF,negative,loc,0.017141995340124214
LIRF,negative,loc,-0.04295576131919562
LIRF,negative,loc,0.01705426402239252
LIRF,negative,loc,0.016671352145095162
LIRF,negative,loc,0.01717989373585447
LIRF,negative,loc,0.01676032824387498
LIRF,negative,loc,0.016726184103061596
LIRF,negative,loc,0.01686413729816165
LIRF,negative,loc,0.016691142595763375
LIRF,negative,loc,0.016924604879625677
LIRF,negative,loc,0.016972360536617374
LIRF,negative,loc,0.01693422232714161
LIRF,negative,loc,0.01690634229346693
LIRF,negative,loc,0.01744028064271086
LIRF,negative,loc,0.016678108245444745
LIRF,negative,loc,0.01667178526619356
LIRF,negative,loc,0.016933296422178022
LIRF,negative,loc,0.01696285705149616
LIRF,negative,loc,0.017247179241456072
LIRF,negative,loc,0.016688131434965944
LIRF,negative,loc,0.016777072997144614
LIRF,negative,loc,0.0015146495855801415
LIRF,negative,loc,0.016721917585063067
LIRF,negative,loc,0.016838661507803096
LIRF,negative,loc,0.016716411978893644
LIRF,negative,loc,0.016692329909021374
LIRF,negative,loc,0.016833344537604517
LIRF,negative,loc,0.017263921610574127
LIRF,negative,loc,0.017546779142873767
LIRF,negative,loc,0.017096483328009338
LIRF,negative,loc,0.01694301790111914
LIRF,negative,loc,0.016785112043055873
LIRF,negative,loc,0.016755989610609118
LIRF,negative,loc,0.017236693491561463
LIRF,negative,loc,0.016699500343769623
LIRF,negative,loc,0.016670222403545612
LIRF,negative,loc,0.016824975960447547
LIRF,negative,loc,0.01680195096955349
LIRF,negative,loc,0.017037380074407433
LIRF,negative,loc,0.016668475275315505
LIRF,negative,loc,0.01675234293265151
LIRF,negative,loc,0.01694806164779162
LIRF,negative,loc,0.01683750767725893
LIRF,negative,loc,0.016841212168234723
LIRF,negative,loc,0.016773471587925852
LIRF,negative,loc,0.016933211082181404
LIRF,negative,loc,0.016729462837174552
LIRF,negative,loc,0.016731566941757564
LIRF,negative,loc,0.01671385443557037
LIRF,negative,loc,0.016803790211978788
LIRF,negative,loc,0.01678024747311463
LIRF,negative,loc,0.01833274834197082
LIRF,negative,loc,0.01703986287828755
LIRF,negative,loc,0.017369472020079733
LIRF,negative,loc,0.017002225440576925
LIRF,negative,loc,0.016811808159808435
LIRF,negative,loc,0.01679834521273056
LIRF,negative,loc,0.01684342959960341
LIRF,negative,loc,0.01723039209321303
LIRF,negative,loc,0.01715749089781208
LIRF,negative,loc,0.016906618886536454
LIRF,negative,loc,0.013061086025748167
LIRF,negative,loc,0.016715531519954134
LIRF,negative,loc,0.016673388168677535
LIRF,negative,loc,0.016854272366414555
LIRF,negative,loc,0.01685918685388419
LIRF,negative,loc,0.017215709054059045
LIRF,negative,loc,0.01677858385811714
LIRF,negative,loc,0.009900108158011837
LIRF,negative,loc,0.016891577538653446
LIRF,negative,loc,0.016668954547206346
LIRF,negative,loc,0.016835670628657762
LIRF,negative,loc,0.016771118951658774
LIRF,negative,loc,0.01683794519604925
LIRF,negative,loc,0.017411780020586968
LIRF,negative,loc,0.01711107662895257
LIRF,negative,loc,0.016880324380417575
LIRF,negative,loc,0.016626958854568934
LIRF,negative,loc,0.016753763797693166
LIRF,negative,loc,0.01666387741452645
LIRF,negative,loc,0.016771667924533468
LIRF,negative,loc,0.01723823744517096
LIRF,negative,loc,0.017048491341399102
LIRF,negative,loc,0.01684365594751134
LIRF,negative,loc,0.016802717490964986
LIRF,negative,loc,0.017482015394282256
LIRF,negative,loc,0.016725325414160733
LIRF,negative,loc,0.016717595908705613
LIRF,negative,loc,0.01680871158016661
LIRF,negative,loc,0.01668917354042279
LIRF,negative,loc,0.016804010476087768
LIRF,negative,loc,0.01674343585358029
LIRF,negative,loc,0.017298811344067445
LIRF,negative,loc,0.01677221010982678
LIRF,negative,loc,0.015312632215529257
LIRF,negative,loc,0.016762394472170695
LIRF,negative,loc,0.01674786337947791
LIRF,negative,loc,0.016982365137784103
LIRF,negative,loc,0.01670518934900264
LIRF,negative,loc,0.017393231876975106
LIRF,negative,loc,0.016673893121174982
LIRF,negative,loc,0.01696641562489963
LIRF,negative,loc,0.016691511695574854
LIRF,negative,loc,0.01671625851105629
LIRF,negative,loc,0.01707457943697349
LIRF,negative,loc,0.004369091776676479
LIRF,negative,loc,0.01784176375167555
LIRF,negative,loc,0.00982281413886166
LIRF,negative,loc,0.016906171162105015
LIRF,negative,loc,0.016838044833213935
LIRF,negative,loc,0.016995384747901868
LIRF,negative,loc,0.017377907341197426
LIRF,negative,loc,0.016992785136625416
LIRF,negative,loc,0.01733931621196872
LIRF,negative,loc,0.013322694392501541
LIRF,negative,loc,0.016725674228522905
LIRF,negative,loc,0.016720398769238566
